patient_id,full_name,recorded_ts,birthdate,deathdate,ssn,drivers,passport,prefix,marital,race,ethnicity,gender,birthplace,patient_address,patient_city,patient_state,county,fips,patient_zip,lat,lon,healthcare_expenses,healthcare_coverage,income,age_at_imaging,bodysite_code,bodysite_description,modality_code,modality_description,sop_code,sop_description,procedure_code,encounter_class,encounter_description,base_encounter_cost,total_claim_cost,payer_coverage,encounter_reason,organization_name,organization_address,organization_city,organization_state,organization_zip,provider_name,provider_speciality
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2016-02-27 19:26:07.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,73,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,714.56,571.64,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2022-01-28 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,79,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1890.92,1512.73,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2017-07-19 20:09:55.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,75,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1042.5,834.0,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-01-08 20:04:33.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,6677.15,5341.72,Gingivitis (disorder),PAM CUBED REHABILITATION HOSPITAL OF FARGO LLC,4671 38TH ST S,FARGO,ND,581047866,Logan Fisher,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2023-01-23 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,80,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,776.86,621.48,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2018-07-14 20:09:55.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1303.1,1042.48,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2017-02-21 19:26:07.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,74,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,emergency,Encounter for problem (procedure),65.71,4130.6,3304.47,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2021-08-01 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,79,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1265.14,1012.1,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2018-01-15 20:09:55.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,75,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1185.81,948.65,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-01-29 18:04:56.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,inpatient,Admission to intensive care unit (procedure),109.52,10181.08,8144.78,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2016-08-25 19:26:07.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,74,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,714.56,385.24,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2020-07-29 18:46:50.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,78,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1546.26,1050.6,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2021-02-02 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,78,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,2088.25,1670.6,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-01-15 18:14:30.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for problem (procedure),96.45,1257.75,1006.2,Loss of teeth (disorder),PAM CUBED REHABILITATION HOSPITAL OF FARGO LLC,4671 38TH ST S,FARGO,ND,581047866,Logan Fisher,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-08-04 18:46:50.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,77,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1746.81,1211.04,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2021-01-19 20:20:34.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,78,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2244.92,Gingivitis (disorder),PAM CUBED REHABILITATION HOSPITAL OF FARGO LLC,4671 38TH ST S,FARGO,ND,581047866,Logan Fisher,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2023-07-22 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,81,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,emergency,Encounter for problem (procedure),65.71,8226.03,6580.81,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2020-01-31 18:46:50.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,77,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,719.81,575.84,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-01-29 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,emergency,Encounter for problem (procedure),65.71,8673.72,6938.97,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6cabad01-6801-c756-552c-6dca4d8e70f7,Todd Bechtelar,2017-02-02 17:01:33.000000,2001-12-13,,999-27-3385,S99979761,X74168548X,Mr.,,white,nonhispanic,M,Mission  North Dakota  US,554 Bartoletti View Suite 19,Minot,North Dakota,Ward County,38101,58702,48.19792832515410,-101.3050086386020,11450.0,644230.85,5832,15,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Gingivitis (disorder),TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,587014470,Brain Deckow,GENERAL PRACTICE
6f2e8a0d-176d-426f-a5aa-c3759c44087e,Dorthy Louanne Franecki,2023-03-11 17:49:02.000000,1996-11-16,,999-95-4789,S99911159,X3481071X,Mrs.,M,white,nonhispanic,F,West Fargo  North Dakota  US,341 Schiller Haven,Mandan,North Dakota,Morton County,38059,58554,46.786681803605200,-100.9683723845360,150823.06,857389.69,95814,26,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2806.15,Gingivitis (disorder),VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,1000 18TH STREET NW,MANDAN,ND,585541612,Michel Zulauf,GENERAL PRACTICE
6f2e8a0d-176d-426f-a5aa-c3759c44087e,Dorthy Louanne Franecki,2024-12-14 17:58:25.000000,1996-11-16,,999-95-4789,S99911159,X3481071X,Mrs.,M,white,nonhispanic,F,West Fargo  North Dakota  US,341 Schiller Haven,Mandan,North Dakota,Morton County,38059,58554,46.786681803605200,-100.9683723845360,150823.06,857389.69,95814,28,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,0.0,Gingivitis (disorder),VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,1000 18TH STREET NW,MANDAN,ND,585541612,Michel Zulauf,GENERAL PRACTICE
6f2e8a0d-176d-426f-a5aa-c3759c44087e,Dorthy Louanne Franecki,2021-02-27 17:21:14.000000,1996-11-16,,999-95-4789,S99911159,X3481071X,Mrs.,M,white,nonhispanic,F,West Fargo  North Dakota  US,341 Schiller Haven,Mandan,North Dakota,Morton County,38059,58554,46.786681803605200,-100.9683723845360,150823.06,857389.69,95814,24,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3193.25,Patient referral for dental care (procedure),VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,1000 18TH STREET NW,MANDAN,ND,585541612,Michel Zulauf,GENERAL PRACTICE
6f2e8a0d-176d-426f-a5aa-c3759c44087e,Dorthy Louanne Franecki,2016-01-30 17:25:15.000000,1996-11-16,,999-95-4789,S99911159,X3481071X,Mrs.,M,white,nonhispanic,F,West Fargo  North Dakota  US,341 Schiller Haven,Mandan,North Dakota,Morton County,38059,58554,46.786681803605200,-100.9683723845360,150823.06,857389.69,95814,19,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,0.0,Patient referral for dental care (procedure),VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,1000 18TH STREET NW,MANDAN,ND,585541612,Michel Zulauf,GENERAL PRACTICE
7067163d-2f0f-46cb-0c9f-b45c7b529010,Delmer Stevie Mcdermott,2019-04-08 04:16:51.000000,2001-01-28,,999-68-4218,S99981036,X30172144X,Mr.,,white,nonhispanic,M,Bismarck  North Dakota  US,689 Gorczany Forge,West Fargo,North Dakota,Cass County,38017,58078,46.85273621552510,-96.96646590589370,104143.68,539451.02,43661,18,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3580.35,0.0,Gingivitis (disorder),ESSENTIA HEALTH FARGO,3000 32ND AVE S,WEST FARGO,ND,580783468,Otha Roberts,GENERAL PRACTICE
74c618d2-1d4e-c692-14cf-fe90ed84b4d6,Shameka Princess Barrows,2021-09-13 12:32:57.000000,1985-11-25,,999-31-7149,S99910741,X70499977X,Mrs.,M,white,nonhispanic,F,Edgeley  North Dakota  US,462 Breitenberg Mews Suite 14,Alexander,North Dakota,McKenzie County,38053,58831,47.871795035984500,-103.66497849475000,650581.34,790452.59,70155,35,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,4354.55,4354.55,Gingivitis (disorder),MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,588014079,Alysha Koch,GENERAL PRACTICE
74c618d2-1d4e-c692-14cf-fe90ed84b4d6,Shameka Princess Barrows,2023-09-04 12:12:06.000000,1985-11-25,,999-31-7149,S99910741,X70499977X,Mrs.,M,white,nonhispanic,F,Edgeley  North Dakota  US,462 Breitenberg Mews Suite 14,Alexander,North Dakota,McKenzie County,38053,58831,47.871795035984500,-103.66497849475000,650581.34,790452.59,70155,37,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,1915.95,Gingivitis (disorder),MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,588014079,Alysha Koch,GENERAL PRACTICE
74c618d2-1d4e-c692-14cf-fe90ed84b4d6,Shameka Princess Barrows,2020-05-04 12:24:59.000000,1985-11-25,,999-31-7149,S99910741,X70499977X,Mrs.,M,white,nonhispanic,F,Edgeley  North Dakota  US,462 Breitenberg Mews Suite 14,Alexander,North Dakota,McKenzie County,38053,58831,47.871795035984500,-103.66497849475000,650581.34,790452.59,70155,34,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3193.25,Gingivitis (disorder),MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,588014079,Alysha Koch,GENERAL PRACTICE
74c618d2-1d4e-c692-14cf-fe90ed84b4d6,Shameka Princess Barrows,2021-05-10 12:01:38.000000,1985-11-25,,999-31-7149,S99910741,X70499977X,Mrs.,M,white,nonhispanic,F,Edgeley  North Dakota  US,462 Breitenberg Mews Suite 14,Alexander,North Dakota,McKenzie County,38053,58831,47.871795035984500,-103.66497849475000,650581.34,790452.59,70155,35,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,1522.45,Gingivitis (disorder),MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,588014079,Alysha Koch,GENERAL PRACTICE
74c618d2-1d4e-c692-14cf-fe90ed84b4d6,Shameka Princess Barrows,2025-06-02 12:18:47.000000,1985-11-25,,999-31-7149,S99910741,X70499977X,Mrs.,M,white,nonhispanic,F,Edgeley  North Dakota  US,462 Breitenberg Mews Suite 14,Alexander,North Dakota,McKenzie County,38053,58831,47.871795035984500,-103.66497849475000,650581.34,790452.59,70155,39,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,367.58,Patient referral for dental care (procedure),MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,588014079,Alysha Koch,GENERAL PRACTICE
7d1788e6-0a9c-14e4-a16c-69659727bd13,Garnet John Windler,2018-11-17 17:16:39.000000,1969-07-23,,999-59-4379,S99961378,X89056424X,Mrs.,M,white,hispanic,F,Lakota  North Dakota  US,1020 Gerlach Trailer Apt 78,Fargo,North Dakota,Cass County,38017,58078,46.95200425458650,-96.77648053808590,491878.32,430539.03,69001,49,344001,Ankle region structure (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,1290459008,emergency,Emergency room admission (procedure),109.52,883.72,0.0,Fracture of bone (disorder),FAMILY HEALTHCARE CENTER,301 NP AVE N,FARGO,ND,581024835,Jerrell Rippin,GENERAL PRACTICE
7d1788e6-0a9c-14e4-a16c-69659727bd13,Garnet John Windler,2020-08-19 15:05:18.000000,1969-07-23,,999-59-4379,S99961378,X89056424X,Mrs.,M,white,hispanic,F,Lakota  North Dakota  US,1020 Gerlach Trailer Apt 78,Fargo,North Dakota,Cass County,38017,58078,46.95200425458650,-96.77648053808590,491878.32,430539.03,69001,51,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for problem (procedure),96.45,1257.75,1006.2,Loss of teeth (disorder),SANFORD MEDICAL CENTER FARGO,1720 UNIVERSITY DR S,FARGO,ND,581034940,Leif Hane,GENERAL PRACTICE
7d1788e6-0a9c-14e4-a16c-69659727bd13,Garnet John Windler,2022-08-24 16:02:15.000000,1969-07-23,,999-59-4379,S99961378,X89056424X,Mrs.,M,white,hispanic,F,Lakota  North Dakota  US,1020 Gerlach Trailer Apt 78,Fargo,North Dakota,Cass County,38017,58078,46.95200425458650,-96.77648053808590,491878.32,430539.03,69001,53,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3580.35,2638.72,Gingivitis (disorder),SANFORD MEDICAL CENTER FARGO,1720 UNIVERSITY DR S,FARGO,ND,581034940,Leif Hane,GENERAL PRACTICE
7d1788e6-0a9c-14e4-a16c-69659727bd13,Garnet John Windler,2019-08-07 16:47:50.000000,1969-07-23,,999-59-4379,S99961378,X89056424X,Mrs.,M,white,hispanic,F,Lakota  North Dakota  US,1020 Gerlach Trailer Apt 78,Fargo,North Dakota,Cass County,38017,58078,46.95200425458650,-96.77648053808590,491878.32,430539.03,69001,50,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2244.92,Gingivitis (disorder),SANFORD MEDICAL CENTER FARGO,1720 UNIVERSITY DR S,FARGO,ND,581034940,Leif Hane,GENERAL PRACTICE
830980ea-e31f-a586-a8d6-98f19915309f,Moises Mccullough,2024-11-07 05:10:42.000000,2006-08-23,,999-96-7716,S99930197,,Mr.,,white,nonhispanic,M,Center  North Dakota  US,692 Fahey Fort,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.85156696847660,-97.16437339279690,424748.97,253825.17,91852,18,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,0.0,Patient referral for dental care (procedure),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
830980ea-e31f-a586-a8d6-98f19915309f,Moises Mccullough,2020-10-08 03:43:54.000000,2006-08-23,,999-96-7716,S99930197,,Mr.,,white,nonhispanic,M,Center  North Dakota  US,692 Fahey Fort,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.85156696847660,-97.16437339279690,424748.97,253825.17,91852,14,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Patient referral for dental care (procedure),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
